466,0
471,1007
466,2018
473,3028
467,4039
475,5050
468,6061
479,7071
471,8082
479,9093
471,10102
480,11115
477,12127
476,13138
483,14150
476,15162
485,16174
479,17185
486,18197
495,19209
495,20220
503,21232
509,22244
506,23256
505,24267
496,25279
504,26291
495,27302
501,28314
502,29326
495,30338
504,31349
495,32361
502,33373
499,34384
497,35396
503,36408
494,37420
503,38431
494,39443
500,40455
500,41466
496,42478
501,43490
493,44502
500,45513
493,46525
492,47537
495,48548
489,49560
497,50572
490,51584
491,52595
493,53607
486,54619
493,55630
484,56642
492,57654
488,58665
486,59678
490,60690
481,61702
487,62713
478,63725
482,64737
484,65748
477,66760
484,67772
476,68784
481,69795
478,70807
474,71819
481,72830
473,73842
481,74854
473,75866
479,76877
477,77889
476,78901
481,79912
474,80924
479,81936
472,82948
476,83959
477,84971
471,85983
479,86994
472,88006
478,89018
478,90030
473,91041
480,92053
473,93065
480,94076
478,95088
476,96100
482,97112
476,98123
482,99135
479,100147
476,101159
483,102172
478,103185
476,104199
482,105211
476,106224
477,107237
482,108250
476,109262
479,110275
483,111288
477,112301
482,113313
484,114326
478,115339
485,116352
483,117364
480,118377
487,119390
482,120402
482,121415
489,122428
482,123441
487,124454
490,125467
485,126480
491,127493
492,128505
487,129518
495,130531
491,131544
490,132556
497,133569
489,134582
493,135595
498,136607
491,137620
498,138633
499,139645
494,140658
502,141671
499,142684
497,143697
505,144710
498,145723
503,146736
507,147748
501,148761
509,149774
508,150787
503,151799
512,152812
508,153825
507,154838
514,155850
508,156863
510,157876
516,158888
509,159901
513,160914
517,161927
511,162940
517,163953
519,164966
513,165979
520,166991
520,168004
515,169017
523,170030
522,171042
518,172055
525,173068
523,174081
519,175093
526,176106
520,177119
519,178131
525,179144
518,180157
521,181170
525,182182
519,183196
523,184209
526,185222
515,186234
516,187247
514,188260
503,189273
501,190285
494,191298
481,192311
481,193324
466,194336
452,195349
450,196362
433,197374
423,198387
424,199400
416,200413
413,201425
415,202438
404,203452
402,204465
401,205477
392,206490
389,207503
389,208516
377,209528
372,210541
367,211554
355,212567
354,213579
349,214592
340,215605
341,216617
342,217630
333,218643
334,219656
334,220668
328,221681
329,222694
332,223708
325,224720
328,225733
330,226746
323,227759
327,228771
330,229784
322,230797
326,231810
326,232822
319,233835
323,234848
322,235860
317,236873
320,237886
318,238899
314,239911
319,240924
318,241937
314,242950
322,243963
320,244976
