656,0
656,0
655,1000
655,1000
655,2000
655,2000
656,3001
656,3001
656,4002
656,4002
656,5003
656,5003
656,6003
656,6003
656,7004
656,7004
656,8005
656,8005
656,9006
656,9006
656,10006
656,10006
656,11006
656,11006
634,12008
634,12008
625,13008
625,13008
616,14009
616,14009
615,15010
615,15010
607,16011
607,16011
598,17011
598,17011
587,18013
587,18013
579,19013
579,19013
576,20014
576,20014
573,21014
573,21014
571,22016
571,22016
571,23016
571,23016
569,24016
569,24016
569,25018
569,25018
569,26018
569,26018
568,27019
568,27019
569,28020
569,28020
568,29021
568,29021
566,30021
566,30021
565,31023
565,31023
563,32023
563,32023
562,33024
562,33024
561,34025
561,34025
561,35025
561,35025
560,36026
560,36026
560,37027
560,37027
560,38028
560,38028
560,39028
560,39028
560,40030
560,40030
560,41030
560,41030
559,42031
559,42031
559,43031
559,43031
559,44033
559,44033
558,45033
558,45033
558,46033
558,46033
558,47035
558,47035
558,48035
558,48035
559,49036
559,49036
559,50037
559,50037
558,51038
558,51038
559,52038
559,52038
558,53040
558,53040
557,54040
557,54040
556,55041
556,55041
554,56042
554,56042
552,57042
552,57042
549,58043
549,58043
656,59044
656,59044
656,60045
656,60045
655,61045
655,61045
655,62046
655,62046
655,63047
655,63047
656,64048
656,64048
656,65048
656,65048
656,66050
656,66050
656,67050
656,67050
656,68050
656,68050
656,69052
656,69052
656,70052
656,70052
656,71053
656,71053
656,72054
656,72054
655,73055
655,73055
655,74055
655,74055
655,75057
655,75057
655,76057
655,76057
656,77058
656,77058
656,78059
656,78059
656,79059
656,79059
656,80060
656,80060
657,81060
657,81060
656,82062
656,82062
656,83062
656,83062
656,84063
656,84063
656,85064
656,85064
655,86065
655,86065
655,87065
655,87065
655,88067
655,88067
655,89067
655,89067
655,90067
655,90067
656,91069
656,91069
656,92069
656,92069
656,93070
656,93070
656,94071
656,94071
656,95072
656,95072
656,96072
656,96072
656,97074
656,97074
656,98074
656,98074
655,99075
655,99075
655,100075
655,100075
655,101076
655,101076
655,102077
655,102077
656,103078
656,103078
656,104079
656,104079
656,105079
656,105079
